symbol	X468VTF.V19	X468VTF.V1	X468VTF.V5.2	X468VTF.V5	X474IDH.V3.2	X474IDH.V3	X474IDH.V9	wt1.lsk	wt2.lsk	wt3.lsk	wt4.lsk
Mir6903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
Mir6904	1.0	0.0	1.0	1.0	3.0	1.0	1.0	1.0	0.0	0.0	0.0
Mir6905	0.0	0.0	4.0	2.0	4.0	1.0	3.0	3.0	2.0	0.0	3.0
Mir6906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir6907	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
Mir6908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0
Mir6909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir691	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir6910	0.0	0.0	2.0	1.0	9.0	0.0	0.0	0.0	0.0	0.0	1.0
Mir6911	2.0	0.0	1.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	4.0
Mir6912	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir6913	0.0	0.0	2.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	1.0
Mir6914	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir6915	1.0	0.0	6.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir6916	2.0	0.0	0.0	2.0	3.0	2.0	0.0	1.0	2.0	2.0	2.0
Mir6917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir6918	1.0	0.0	0.0	2.0	2.0	0.0	0.0	5.0	3.0	8.0	2.0
Mir6919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
Mir692-1	3.0	2.0	0.0	2.0	2.0	1.0	4.0	1.0	1.0	1.0	2.0
Mir692-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir692-3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir6920	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
Mir6921	0.0	0.0	1.0	1.0	3.0	0.0	0.0	0.0	1.0	1.0	0.0
Mir6922	0.0	0.0	3.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0	0.0
Mir6923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir6924	1.0	0.0	20.0	3.0	9.0	3.0	4.0	9.0	15.0	11.0	28.0
Mir6925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir6926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir6927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
Mir6928	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	1.0	3.0
Mir6929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
Mir693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir6930	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir6931	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir6932	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Mir6933	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir6934	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Mir6935	0.0	0.0	6.0	1.0	26.0	5.0	4.0	0.0	2.0	1.0	2.0
Mir6936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir6937	0.0	0.0	3.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0
Mir6938	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0
Mir6939	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
Mir694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir6940	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir6941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir6942	0.0	0.0	5.0	0.0	7.0	0.0	0.0	0.0	0.0	1.0	0.0
Mir6943	2.0	0.0	0.0	0.0	0.0	2.0	1.0	2.0	4.0	1.0	6.0
Mir6944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir6945	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
Mir6946	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0
Mir6947	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0
Mir6948	2.0	2.0	5.0	1.0	11.0	1.0	2.0	3.0	1.0	6.0	11.0
Mir6949	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0
Mir695	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0
Mir6950	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir6951	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	4.0
Mir6952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir6953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
Mir6954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir6955	0.0	0.0	7.0	2.0	12.0	1.0	2.0	0.0	2.0	2.0	0.0
Mir6956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
Mir6957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir6958	0.0	0.0	2.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0
Mir6959	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir6960	2.0	0.0	1.0	0.0	2.0	1.0	1.0	3.0	1.0	1.0	3.0
Mir6961	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir6962	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0
Mir6963	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0
Mir6964	0.0	0.0	0.0	1.0	0.0	1.0	2.0	0.0	0.0	2.0	0.0
Mir6965	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Mir6966	0.0	0.0	1.0	1.0	4.0	0.0	1.0	0.0	0.0	0.0	1.0
Mir6968	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir6969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir697	1.0	0.0	5.0	3.0	9.0	4.0	2.0	5.0	4.0	7.0	11.0
Mir6970	0.0	0.0	2.0	1.0	5.0	0.0	1.0	0.0	0.0	0.0	0.0
Mir6971	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir6972	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
Mir6973a	1.0	0.0	4.0	1.0	1.0	0.0	0.0	2.0	0.0	1.0	4.0
Mir6973b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
Mir6974	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir6975	0.0	0.0	3.0	0.0	4.0	1.0	0.0	0.0	1.0	0.0	0.0
Mir6976	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0
Mir6977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir6978	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir6979	2.0	0.0	1.0	0.0	2.0	0.0	0.0	1.0	1.0	1.0	1.0
Mir698	0.0	0.0	0.0	2.0	0.0	2.0	0.0	3.0	0.0	0.0	1.0
Mir6980	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir6981	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir6982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir6983	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir6984	2.0	0.0	0.0	0.0	1.0	1.0	1.0	3.0	2.0	1.0	4.0
Mir6985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir6986	0.0	0.0	4.0	1.0	1.0	2.0	0.0	1.0	0.0	1.0	0.0
Mir6987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir6988	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	2.0
Mir6989	0.0	0.0	1.0	3.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0
Mir6990	0.0	0.0	7.0	1.0	10.0	1.0	1.0	0.0	1.0	1.0	2.0
Mir6991	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir6992	0.0	0.0	4.0	2.0	2.0	14.0	5.0	10.0	9.0	7.0	2.0
Mir6993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
Mir6994	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir6995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir6996	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
Mir6997	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir6998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir6999	0.0	0.0	9.0	1.0	25.0	1.0	1.0	3.0	3.0	2.0	1.0
Mir7-1	2.0	0.0	13.0	6.0	28.0	12.0	10.0	11.0	8.0	15.0	20.0
Mir7-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir700	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0
Mir7000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir7001	0.0	0.0	0.0	1.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0
Mir7002	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir7003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir7004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir7005	0.0	0.0	1.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0
Mir7006	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir7007	1.0	3.0	2.0	1.0	5.0	1.0	1.0	6.0	1.0	4.0	5.0
Mir7008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Mir7009	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Mir701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Mir7010	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir7011	1.0	0.0	1.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0
Mir7012	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	2.0
Mir7013	0.0	0.0	4.0	0.0	7.0	0.0	2.0	2.0	1.0	0.0	2.0
Mir7014	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0
Mir7015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
Mir7016	0.0	0.0	0.0	3.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0
Mir7017	0.0	0.0	1.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir7018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir7019	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir702	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
Mir7020	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir7021	0.0	0.0	0.0	3.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0
Mir7022	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0
Mir7023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir7024	0.0	0.0	2.0	0.0	5.0	1.0	0.0	5.0	7.0	2.0	0.0
Mir7025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir7026	0.0	0.0	6.0	1.0	13.0	2.0	1.0	0.0	0.0	2.0	2.0
Mir7027	0.0	0.0	1.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	2.0
Mir7028	0.0	0.0	3.0	0.0	4.0	0.0	1.0	0.0	0.0	1.0	0.0
Mir7029	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0
Mir703	1806.0	3259.0	587.0	595.0	472.0	498.0	681.0	862.0	643.0	754.0	563.0
Mir7030	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0
Mir7031	0.0	0.0	1.0	1.0	0.0	2.0	2.0	1.0	3.0	1.0	0.0
Mir7032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir7033	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Mir7034	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir7035	3.0	0.0	11.0	2.0	10.0	4.0	1.0	2.0	2.0	1.0	4.0
Mir7036	5.0	1.0	45.0	13.0	40.0	10.0	20.0	31.0	28.0	28.0	62.0
Mir7036b	2.0	0.0	1.0	0.0	2.0	1.0	0.0	4.0	0.0	2.0	1.0
Mir7037	0.0	0.0	2.0	0.0	0.0	0.0	1.0	2.0	1.0	2.0	5.0
Mir7038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0
Mir7039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir704	0.0	0.0	3.0	1.0	2.0	1.0	2.0	0.0	0.0	0.0	0.0
Mir7040	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir7041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir7042	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
Mir7043	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir7044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir7045	2.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0
Mir7046	3.0	2.0	0.0	1.0	1.0	0.0	2.0	1.0	0.0	2.0	2.0
Mir7047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir7048	0.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir7049	0.0	0.0	0.0	2.0	1.0	3.0	1.0	1.0	2.0	1.0	0.0
Mir705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir7050	6.0	2.0	9.0	2.0	5.0	8.0	13.0	17.0	14.0	18.0	30.0
Mir7051	3.0	1.0	6.0	5.0	10.0	6.0	3.0	3.0	4.0	4.0	8.0
Mir7052	0.0	0.0	11.0	6.0	12.0	6.0	3.0	2.0	1.0	7.0	3.0
Mir7053	0.0	0.0	2.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0
Mir7054	0.0	0.0	0.0	0.0	0.0	4.0	0.0	3.0	0.0	1.0	0.0
Mir7055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir7056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir7057	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	1.0	5.0
Mir7058	0.0	1.0	3.0	4.0	0.0	1.0	0.0	6.0	6.0	4.0	8.0
Mir7059	0.0	0.0	6.0	0.0	3.0	3.0	0.0	2.0	4.0	3.0	9.0
Mir706	0.0	0.0	1.0	4.0	0.0	2.0	4.0	5.0	3.0	2.0	4.0
Mir7060	3.0	0.0	1.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	5.0
Mir7061	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0
Mir7062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir7063	0.0	0.0	2.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir7064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir7065	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir7066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir7067	7.0	1.0	9.0	5.0	8.0	3.0	3.0	12.0	10.0	8.0	18.0
Mir7068	1.0	0.0	2.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
Mir7069	0.0	0.0	6.0	1.0	7.0	3.0	0.0	6.0	3.0	0.0	1.0
Mir707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir7070	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir7071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir7072	4.0	0.0	0.0	0.0	3.0	1.0	0.0	6.0	0.0	0.0	4.0
Mir7073	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
Mir7074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir7075	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
Mir7076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir7077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
Mir7078	0.0	0.0	0.0	4.0	0.0	4.0	3.0	9.0	3.0	12.0	5.0
Mir7079	15.0	8.0	25.0	6.0	28.0	7.0	7.0	27.0	13.0	25.0	50.0
Mir708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir7080	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir7081	0.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir7082	0.0	0.0	1.0	0.0	0.0	2.0	0.0	3.0	1.0	2.0	1.0
Mir7083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir7084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir7085	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	2.0	0.0	0.0
Mir7086	0.0	0.0	2.0	2.0	0.0	3.0	2.0	1.0	0.0	2.0	0.0
Mir7087	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0
Mir7088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir7089	0.0	0.0	3.0	3.0	2.0	1.0	2.0	1.0	0.0	1.0	2.0
Mir709	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0
Mir7090	0.0	0.0	0.0	0.0	0.0	4.0	3.0	2.0	2.0	5.0	1.0
Mir7091	1.0	0.0	6.0	1.0	10.0	1.0	0.0	2.0	5.0	1.0	5.0
Mir7092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
Mir7093	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir7094-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Mir7094-2	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir710	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir711	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir7115	0.0	0.0	25.0	2.0	54.0	1.0	0.0	4.0	1.0	3.0	3.0
Mir7116	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0
Mir7117	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	1.0	2.0	1.0
Mir7118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir7119	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0
Mir713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir721	0.0	0.0	0.0	3.0	1.0	5.0	1.0	5.0	4.0	1.0	3.0
Mir7210	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir7211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
Mir7212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir7213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir7214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir7215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir7216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir7217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir7218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir7219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir7220	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir7221	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir7222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir7223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir7224	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
Mir7225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir7226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir7227	9.0	0.0	0.0	1.0	2.0	2.0	3.0	6.0	4.0	5.0	7.0
Mir7228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir7229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir7230	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir7231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir7232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir7233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir7234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir7235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir7236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir7237	0.0	0.0	1.0	0.0	2.0	2.0	1.0	0.0	0.0	0.0	3.0
Mir7238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir7239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir7240	0.0	0.0	0.0	1.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0
Mir7241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir7242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir7243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir743b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir744	2.0	0.0	1.0	1.0	0.0	2.0	0.0	3.0	1.0	0.0	0.0
Mir7578	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0
Mir758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir759	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir760	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir761	0.0	0.0	4.0	6.0	13.0	1.0	3.0	3.0	6.0	1.0	1.0
Mir762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir763	87.0	0.0	3.0	59.0	0.0	1.0	54.0	19.0	27.0	48.0	61.0
Mir764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir7646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir7647	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir7648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir7649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
