tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
10090	Mus musculus	12444	0	live	Ccnd2	2600016F06Rik, AI256817, BF642806, C86853, Vin-1, Vin1, cD2	cyclin D2	G1/S-specific cyclin-D2	6 61.92 cM	6	NC_000072.6	127125162	127152188	minus	7		
10090	Mus musculus	12775	0	live	Ccr7	CC-CKR-7, CCR-7, CD197, Cdw197, Cmkbr7, EBI1, Ebi1h	chemokine (C-C motif) receptor 7	C-C chemokine receptor type 7|EBV-induced G-protein coupled receptor 1|MIP-3 beta receptor|chemokine (C-C) receptor 7|epstein-Barr virus-induced G-protein coupled receptor 1	11 D	11	NC_000077.6	99144199	99155077	minus	3		
10090	Mus musculus	12478	0	live	Cd19	AW495831	CD19 antigen	B-lymphocyte antigen CD19|differentiation antigen CD19	7 69.01 cM	7	NC_000073.6	126408448	126415148	minus	14		
10090	Mus musculus	12479	0	live	Cd1d1	AI747460, CD1.1, Cd1a, Cd1d, Ly-38	CD1d1 antigen	antigen-presenting glycoprotein CD1d1|T-cell surface glycoprotein CD1d1	3 37.91 cM	3	NC_000069.6	86995834	87012358	minus	10		
10090	Mus musculus	17470	0	live	Cd200	Mox2, OX2	CD200 antigen	OX-2 membrane glycoprotein|MRC OX-2 antigen|antigen identified by monoclonal antibody MRC OX-2	16 29.53 cM	16	NC_000082.6	45382111	45409060	minus	6		
10090	Mus musculus	57781	0	live	Cd200r1	CD200R, Mox2r, OX2R	CD200 receptor 1	cell surface glycoprotein CD200 receptor 1|CD200 cell surface glycoprotein receptor|Orexin receptor 2|antigen identified by monoclonal antibody MRC OX-2 receptor|cell surface glycoprotein OX2 receptor 1	16 B4	16	NC_000082.6	44765736	44794977	plus	7		
10090	Mus musculus	225825	0	live	Cd226	BC051526, DNAM-1, DNAM1, Pta1, TLiSA1	CD226 antigen	CD226 antigen|platelet and T cell activation antigen 1	18 E4	18	NC_000084.6	89176954	89272232	plus	9		
10090	Mus musculus	21940	0	live	Cd27	S152, Tnfrsf7, Tp55	CD27 antigen	CD27 antigen|CD antigen 27|CD27L receptor|T-cell activation antigen CD27|tumor necrosis factor receptor superfamily member 7	6 59.32 cM	6	NC_000072.6	125232620	125237136	minus	5		
10090	Mus musculus	60533	0	live	Cd274	A530045L16Rik, B7h1, Pdcd1l1, Pdcd1lg1, Pdl1	CD274 antigen	programmed cell death 1 ligand 1|B7 homolog 1|PDCD1 ligand 1	19 C1	19	NC_000085.6	29362107	29388095	plus	8		
10090	Mus musculus	12487	0	live	Cd28		CD28 antigen	T-cell-specific surface glycoprotein CD28	1 30.52 cM	1	NC_000067.6	60746388	60773359	plus	4		
10090	Mus musculus	12493	0	live	Cd37	Tspan26	CD37 antigen	leukocyte antigen CD37	7 29.2 cM	7	NC_000073.6	45233632	45239340	minus	9		
10090	Mus musculus	12494	0	live	Cd38	ADPRC 1-rs1, I-19, Cd38	CD38 antigen	ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1|2'-phospho-ADP-ribosyl cyclase|2'-phospho-ADP-ribosyl cyclase/2'-phospho-cyclic-ADP-ribose transferase|2'-phospho-cyclic-ADP-ribose transferase|ADP-ribosyl cyclase 1|NIM-R5 antigen|cADPr hydrolase 1|cyclic ADP-ribose hydrolase 1	5 23.85 cM	5	NC_000071.6	43868809	43912374	plus	8		
10090	Mus musculus	12505	0	live	Cd44	AU023126, AW121933, AW146109, HERMES, Ly-24, Pgp-1	CD44 antigen	CD44 antigen|ECMR-III|GP90 lymphocyte homing/adhesion receptor|HUTCH-I|PGP-I|extracellular matrix receptor III|hermes antigen|hyaluronate receptor|lymphocyte antigen 24|phagocytic glycoprotein 1|phagocytic glycoprotein I	2 54.13 cM	2	NC_000068.7	102811141	102901669	minus	20		
10090	Mus musculus	12519	0	live	Cd80	B71, Cd28l, Ly-53, Ly53, MIC17, TSA1	CD80 antigen	T-lymphocyte activation antigen CD80|B7 protein|activation B7-1 antigen	16 26.86 cM	16	NC_000082.6	38457430	38495958	plus	7		
10090	Mus musculus	12524	0	live	Cd86	B7, B7-2, B7.2, B70, CLS1, Cd28l2, ETC-1, Ly-58, Ly58, MB7, MB7-2, TS/A-2	CD86 antigen	T-lymphocyte activation antigen CD86|activation B7-2 antigen|early T cell costimulatory molecule-1	16 25.72 cM	16	NC_000082.6	36568956	36666158	minus	13		
10090	Mus musculus	12525	0	live	Cd8a	BB154331, Ly-2, Ly-35, Ly-B, Lyt-2	CD8 antigen, alpha chain	T-cell surface glycoprotein CD8 alpha chain|Lyt-2.1 lymphocyte differentiation antigen (AA at 100)|T-cell surface glycoprotein Lyt-2	6 32.14 cM	6	NC_000072.6	71373427	71379171	plus	5		
10090	Mus musculus	12540	0	live	Cdc42	AI747189, AU018915	cell division cycle 42	cell division control protein 42 homolog|G25K GTP-binding protein|cell division cycle 42 homolog	4 69.83 cM	4	NC_000070.6	137319696	137357759	minus	9		
10090	Mus musculus	12558	0	live	Cdh2	CDHN, N-CAD, Ncad	cadherin 2	cadherin-2|N-cadherin|neural cadherin	18 10.1 cM	18	NC_000084.6	16588877	16809246	minus	17		
10090	Mus musculus	12566	0	live	Cdk2	A630093N05Rik	cyclin-dependent kinase 2	cyclin-dependent kinase 2|cell division protein kinase 2	10 D3	10	NC_000076.6	128697938	128705051	minus	9		
10090	Mus musculus	12575	0	live	Cdkn1a	CAP20, CDKI, CIP1, Cdkn1, P21, SDI1, Waf1, mda6, p21Cip1, p21WAF	cyclin-dependent kinase inhibitor 1A (P21)	cyclin-dependent kinase inhibitor 1|CDK-interacting protein 1|melanoma differentiation-associated protein	17 15.12 cM	17	NC_000083.6	29090979	29100722	plus	4		
10090	Mus musculus	12578	0	live	Cdkn2a	ARF-INK4a, Arf, INK4a-ARF, Ink4a/Arf, MTS1, Pctr1, p16, p16(INK4a), p16INK4a, p19<ARF>, p19ARF	cyclin dependent kinase inhibitor 2A	cyclin-dependent kinase inhibitor 2A|CDK4I|alternative reading frame|cdkn2a|cyclin-dependent kinase 4 inhibitor A|cyclin-dependent kinase inhibitor 2A (p16, inhibits CDK4)|cyclin-dependent kinase inhibitor 2A, isoforms 1/2|cyclin-dependent kinase inhibitor protein|mitochondrial smARF|p16-INK4|p16-INK4a	4 42.15 cM	4	NC_000070.6	89274473	89294619	minus	4		
10090	Mus musculus	12579	0	live	Cdkn2b	AV083695, INK4b, MTS2, p15, p15(INK4b), p15INK4b	cyclin dependent kinase inhibitor 2B	cyclin-dependent kinase 4 inhibitor B|cyclin-dependent kinase inhibitor 2B (p15, inhibits CDK4)|cyclin-dependent kinase inhibitor p15|cyclin-dependent kinase inhibitor p15INK4b|cyclin-dependent kinase inhibitor protein|p14-INK4b|p15-INK4b	4 42.15 cM	4	NC_000070.6	89306289	89311032	minus	2		
10090	Mus musculus	12591	0	live	Cdx2	Cdx-2	caudal type homeobox 2	homeobox protein CDX-2|caudal type homeo box 2|caudal-type homeobox protein 2	5 86.86 cM	5	NC_000071.6	147300900	147307249	minus	3		
10090	Mus musculus	12592	0	live	Cdx4	Cdx-3, Cdx-4, Cdx3	caudal type homeobox 4	homeobox protein CDX-4|caudal type homeo box 4|caudal-type homeobox protein 4	X 46.06 cM	X	NC_000086.7	103321398	103330224	plus	3		
10090	Mus musculus	12606	0	live	Cebpa	C/ebpalpha, CBF-A, Cebp	CCAAT/enhancer binding protein (C/EBP), alpha	CCAAT/enhancer-binding protein alpha|C/EBP alpha	7 21.02 cM	7	NC_000073.6	35119293	35121928	plus	1		
10090	Mus musculus	12608	0	live	Cebpb	C/EBPbeta, CRP2, IL-6DBP, LAP, LIP, NF-IL6, NF-M, Nfil6	CCAAT/enhancer binding protein (C/EBP), beta	CCAAT/enhancer-binding protein beta|AGP/EBP|C/EBP BETA|interleukin-6-dependent-binding protein|liver-enriched transcriptional activator|nuclear protein Il6	2 87.58 cM	2	NC_000068.7	167688915	167690432	plus	1		
10090	Mus musculus	71876	0	live	Cenpu	1700029A22Rik, Mlf1ip	centromere protein U	centromere protein U|CENP-U|MLF1-interacting protein|myeloid leukemia factor 1 interacting protein	8 B1.1	8	NC_000074.6	46552019	46580568	plus	14		
10090	Mus musculus	110749	0	live	Chaf1b	2600017H24Rik, C76145, CAF-I p60, CAF-Ip60, CAF1, CAF1A, CAF1P60, MPHOSPH7	chromatin assembly factor 1, subunit B (p60)	chromatin assembly factor 1 subunit B|CAF-1 subunit B|CAF-I 60 kDa subunit|chromatin assembly factor I p60 subunit	16 54.96 cM	16	NC_000082.6	93883900	93906115	plus	14		
10090	Mus musculus	72170	0	live	Chchd4	2410012P20Rik, 2810014D17Rik, AI838740	coiled-coil-helix-coiled-coil-helix domain containing 4	mitochondrial intermembrane space import and assembly protein 40|coiled-coil-helix-coiled-coil-helix domain-containing protein 4	6 D1	6	NC_000072.6	91464276	91473423	minus	3		
10090	Mus musculus	107932	0	live	Chd4	9530019N15Rik, AA617397, BC005710, D6Ertd380e, Mi-2beta, mKIAA4075	chromodomain helicase DNA binding protein 4	chromodomain-helicase-DNA-binding protein 4|CHD-4|Mi-2 beta	6 59.28 cM	6	NC_000072.6	125095980	125130591	plus	39		
10090	Mus musculus	320790	0	live	Chd7	A730019I05Rik, Cycn, Cyn, Dz, Edy, Flo, GENA 47, GENA 60, Gena 52, Lda, Mt, Obt, Todo, WBE1, Whi, metis	chromodomain helicase DNA binding protein 7	chromodomain-helicase-DNA-binding protein 7|ATP-dependent helicase CHD7	4 3.68 cM	4	NC_000070.6	8690402	8868449	plus	39		
10090	Mus musculus	50883	0	live	Chek2	CHK2, Cds1, HUCDS1, Rad53	checkpoint kinase 2	serine/threonine-protein kinase Chk2|CHK2 checkpoint homolog|Cds1 homolog|Rad53 homolog	5 F	5	NC_000071.6	110839800	110874140	plus	18		
10090	Mus musculus	66917	0	live	Chordc1	1110001O09Rik, AA409036, Chp-1, morgana	cysteine and histidine-rich domain (CHORD)-containing, zinc-binding protein 1	cysteine and histidine-rich domain-containing protein 1|CHORD domain-containing protein 1|CHORD-containing protein 1|protein morgana	9 A2	9	NC_000075.6	18292267	18314000	plus	11		
10090	Mus musculus	71722	0	live	Cic	1200010B10Rik, mKIAA0306	capicua transcriptional repressor	protein capicua homolog|capicua homolog	7 A3	7	NC_000073.6	25267658	25294159	plus	25		
10090	Mus musculus	12265	0	live	Ciita	C2ta, EG669998, Gm9475, Mhc2ta	class II transactivator	MHC class II transactivator	16 A1	16	NC_000082.6	10480014	10531064	plus	24		
10090	Mus musculus	232413	0	live	Clec12a	CLL-1, D230024O04, KLRL1, Micl	C-type lectin domain family 12, member a	C-type lectin domain family 12 member A|C-type lectin-like molecule 1|myeloid inhibitory C-type lectin-like receptor	6 F3	6	NC_000072.6	129349783	129365303	plus	7		
10090	Mus musculus	12753	0	live	Clock	5330400M04Rik, KAT13D	circadian locomotor output cycles kaput	circadian locomoter output cycles protein kaput	5 40.63 cM	5	NC_000071.6	76209868	76305603	minus	25		
10090	Mus musculus	12802	0	live	Cnr2	CB-2, CB2, CB2-R	cannabinoid receptor 2 (macrophage)	cannabinoid receptor 2|cannabinoid receptor 2 (spleen)	4 D3	4	NC_000070.6	135895189	135920219	plus	3		
10090	Mus musculus	12803	0	live	Cntf	AI429687	ciliary neurotrophic factor	ciliary neurotrophic factor	19 8.73 cM	19	NC_000085.6	12763528	12765632	minus	2		
10090	Mus musculus	12873	0	live	Cpa3	MC-CPA	carboxypeptidase A3, mast cell	mast cell carboxypeptidase A	3 6.25 cM	3	NC_000069.6	20215616	20242209	minus	11		
10090	Mus musculus	12876	0	live	Cpe	CPH, Cph-1, Cph1, NF-alpha1, R74677, fat	carboxypeptidase E	carboxypeptidase E|carboxypeptidase H|enkephalin convertase|prohormone-processing carboxypeptidase	8 32.3 cM	8	NC_000074.6	64592542	64693109	minus	9		
10090	Mus musculus	12903	0	live	Crabp1	AI326249, CRABP-I, Crabp-1, CrabpI, Rbp-5	cellular retinoic acid binding protein I	cellular retinoic acid-binding protein 1	9 29.76 cM	9	NC_000075.6	54764748	54773110	plus	4		
10090	Mus musculus	12904	0	live	Crabp2	AI893628, Crabp-2, CrabpII	cellular retinoic acid binding protein II	cellular retinoic acid-binding protein 2|CRABP-II	3	3	NC_000069.6	87948693	87953372	plus	4		
10090	Mus musculus	12912	0	live	Creb1	2310001E10Rik, 3526402H21Rik, AV083133, Creb, Creb-1	cAMP responsive element binding protein 1	cyclic AMP-responsive element-binding protein 1	1 32.74 cM	1	NC_000067.6	64532794	64604548	plus	12		
10090	Mus musculus	12914	0	live	Crebbp	AW558298, CBP, CBP/p300, KAT3A, p300/CBP	CREB binding protein	CREB-binding protein|histone lysine acetyltransferase CREBBP|protein-lysine acetyltransferase CREBBP	16 2.4 cM	16	NC_000082.6	4081334	4213957	minus	31		
10090	Mus musculus	12928	0	live	Crk	Crk-I-II, Crk-III, Crk3, CrkIII, Crko, c-Crk, p38, Crk	v-crk avian sarcoma virus CT10 oncogene homolog	adapter molecule crk|CT-10 related kinase 3|avian sarcoma virus CT10 (v-crk) oncogene homolog|proto-oncogene c-crk|v-crk sarcoma virus CT10 oncogene-like protein	11 45.92 cM	11	NC_000077.6	75679194	75708428	plus	4		
10090	Mus musculus	12929	0	live	Crkl	1110025F07Rik, AA589403, AI325100, Crkol, snoop	v-crk avian sarcoma virus CT10 oncogene homolog-like	crk-like protein|v-crk sarcoma virus CT10 oncogene homolog-like	16 A3	16	NC_000082.6	17451985	17487440	plus	3		
10090	Mus musculus	12978	0	live	Csf1r	AI323359, CD115, CSF-1R, Csfmr, Fim-2, Fim2, Fms, M-CSF-R, M-CSFR	colony stimulating factor 1 receptor	macrophage colony-stimulating factor 1 receptor|CSF-1 receptor|CSF-1-R|c-fms|proto-oncogene c-Fms|proto-oncogene fms	18 34.41 cM	18	NC_000084.6	61105572	61131139	plus	22		
10090	Mus musculus	12981	0	live	Csf2	CSF, Csfgm, GMCSF, Gm-CSf, MGI-IGM	colony stimulating factor 2 (granulocyte-macrophage)	granulocyte-macrophage colony-stimulating factor|colony-stimulating factor|granulocyte-macrophage colony stimulating factor 2|put. GM-CSF	11 32.13 cM	11	NC_000077.6	54247270	54249899	minus	5		
10090	Mus musculus	12983	0	live	Csf2rb	AI848964, AIC2B, Bc, CDw1311, Csfgmrb, Il3r, Il3rb, Il3rb1, Il5rb, Csf2rb	colony stimulating factor 2 receptor, beta, low-affinity (granulocyte-macrophage)	cytokine receptor common subunit beta|CD131 antigen|GM-CSF/IL-3/IL-5 receptor common beta subunit|GM-CSF/IL-3/IL-5 receptor common beta-chain|beta c|colony stimulating factor 2 receptor, beta 1, low-affinity (granulocyte-macrophage)|common beta chain	15 37.36 cM	15	NC_000081.6	78325800	78351001	plus	15		
10090	Mus musculus	13016	0	live	Ctbp1	BARS, CtBP3/BARS, D4S115h, D5H4S115, D5H4S115E	C-terminal binding protein 1	C-terminal-binding protein 1	5 17.52 cM	5	NC_000071.6	33247723	33275004	minus	10		
10090	Mus musculus	13017	0	live	Ctbp2	AA407280, D7Ertd45e, Gtrgeo6, Ribeye	C-terminal binding protein 2	C-terminal-binding protein 2|gene trap ROSA b-geo 6	7 76.32 cM	7	NC_000073.6	132986998	133124009	minus	17		
10090	Mus musculus	13019	0	live	Ctf1	CT-1	cardiotrophin 1	cardiotrophin-1	7 F3	7	NC_000073.6	127712676	127718188	plus	4		
10090	Mus musculus	244218	0	live	Ctf2	Gm494, NP	cardiotrophin 2	cardiotrophin-2|CT-2|neuropoietin	7 F3	7	NC_000073.6	127718960	127725616	minus	3		
10090	Mus musculus	107869	0	live	Cth	0610010I13Rik, AI314617, BC019483, CSE, Cys3	cystathionase (cystathionine gamma-lyase)	cystathionine gamma-lyase|cysteine-protein sulfhydrase	3 H4	3	NC_000069.6	157894248	157925081	minus	12		
10090	Mus musculus	12477	0	live	Ctla4	Cd152, Ctla-4, Ly-56	cytotoxic T-lymphocyte-associated protein 4	cytotoxic T-lymphocyte protein 4|CD152 antigen|cytotoxic T-lymphocyte-associated antigen 4	1 30.58 cM	1	NC_000067.6	60909025	60915832	plus	4		
10090	Mus musculus	12387	0	live	Ctnnb1	Bfc, Catnb, Mesc	catenin (cadherin associated protein), beta 1	catenin beta-1|beta-catenin	9 72.19 cM	9	NC_000075.6	120933400	120960507	plus	15		
10090	Mus musculus	13047	0	live	Cux1	CDP, Cutl1, Cux, Cux-1	cut-like homeobox 1	protein CASP|CCAAT displacement protein|Cux/CDP homeoprotein|cut-like 1|homeobox protein cut-like 1|homeobox protein cux-1	5 75.96 cM	5	NC_000071.6	136248135	136567590	minus	34		
10090	Mus musculus	20315	0	live	Cxcl12	Pbsf, Scyb12, Sdf1, Tlsf, Tpar1	chemokine (C-X-C motif) ligand 12	stromal cell-derived factor 1|12-O-tetradecanoylphorbol 13-acetate repressed protein 1|pre-B-cell growth-stimulating factor|thymic lymphoma cell-stimulating factor	6 F1	6	NC_000072.6	117168535	117181368	plus	4		
10090	Mus musculus	17329	0	live	Cxcl9	BB139920, CMK, Mig, MuMIG, Scyb9, crg-10	chemokine (C-X-C motif) ligand 9	C-X-C motif chemokine 9|M119|gamma interferon-induced monokine|monokine induced by gamma interferon|monokine induced by interferon-gamma|protein m119|small inducible cytokine B subfamily (Cys-X-Cys), member 9|small-inducible cytokine B9	5 46.51 cM	5	NC_000071.6	92321331	92328079	minus	4		
10090	Mus musculus	12765	0	live	Cxcr2	CD128, CDw128, Cmkar2, Gpcr16, IL-8Rh, IL-8rb, IL8RA, Il8rb, mIL-8RH	chemokine (C-X-C motif) receptor 2	C-X-C chemokine receptor type 2|CXC-R2|CXCR-2|GRO/MGSA receptor|IL-8 receptor alpha chain|IL-8R B|chemokine (C-X-C) receptor 2|high affinity interleukin-8 receptor B|interleukin 8 receptor, beta|interleukin-8 receptor type B	1 38.41 cM	1	NC_000067.6	74153994	74161246	plus	3		
10090	Mus musculus	12767	0	live	Cxcr4	CD184, CXC-R4, CXCR-4, Cmkar4, LESTR, PB-CKR, PBSF/SDF-1, Sdf1r, b2b220Clo	chemokine (C-X-C motif) receptor 4	C-X-C chemokine receptor type 4|SDF-1 receptor|chemokine (C-X-C) receptor 4|chemokine receptor 4|fusin|leukocyte-derived seven transmembrane domain receptor|leukocyte-expressed seven-transmembrane-domain|pre-B-cell-derived chemokine receptor|stromal cell-derived factor 1 receptor	1 56.43 cM	1	NC_000067.6	128588199	128592299	minus	3		
10090	Mus musculus	13058	0	live	Cybb	C88302, CGD91-phox, Cgd, Cyd, Nox2, gp91-1, gp91phox	cytochrome b-245, beta polypeptide	cytochrome b-245 heavy chain|NADPH oxidase 2|cytochrome b558 subunit beta|heme-binding membrane glycoprotein gp91phox|neutrophil cytochrome b 91 kDa polypeptide|p22 phagocyte B-cytochrome	X A1.1	X	NC_000086.7	9435252	9487766	minus	14		
10090	Mus musculus	74256	0	live	Cyld	2010013M14Rik, 2900009M21Rik, C130039D01Rik, CDMT, CYLD1, EAC, mKIAA0849	CYLD lysine 63 deubiquitinase	ubiquitin carboxyl-terminal hydrolase CYLD|cylindromatosis (turban tumor syndrome)|deubiquitinating enzyme CYLD|ubiquitin thioesterase CYLD|ubiquitin thiolesterase CYLD|ubiquitin-specific-processing protease CYLD	8 C3	8	NC_000074.6	88696878	88751946	plus	22		
10090	Mus musculus	110956	0	live	D17H6S56E-5	G7e	DNA segment, Chr 17, human D6S56E 5	uncharacterized protein LOC110956	17 18.54 cM	17	NC_000083.6	34996678	35000774	minus	3		
10090	Mus musculus	13163	0	live	Daxx		Fas death domain-associated protein	death domain-associated protein 6|death-domain associated protein	17 17.98 cM	17	NC_000083.6	33909404	33915590	plus	9		
10090	Mus musculus	13170	0	live	Dbp		D site albumin promoter binding protein	D site-binding protein|albumin D box-binding protein|albumin D-element-binding protein	7 29.45 cM	7	NC_000073.6	45705100	45710203	plus	4		
10090	Mus musculus	13176	0	live	Dcc	C030036D22Rik, Igdcc1	deleted in colorectal carcinoma	netrin receptor DCC|tumor suppressor protein DCC	18 45.24 cM	18	NC_000084.6	71253613	72351228	minus	29		
10090	Mus musculus	53817	0	live	Ddx39b	0610030D10Rik, AI428441, Bat-1, Bat1, Bat1a, D17H6S81E, D17H6S81E-1, D6S81Eh	DEAD (Asp-Glu-Ala-Asp) box polypeptide 39B	spliceosome RNA helicase Ddx39b|56 kDa U2AF65-associated protein|DEAD box protein UAP56|HLA-B-associated transcript 1A|nuclear RNA helicase Bat1|spliceosome RNA helicase Bat1	17 18.6 cM	17	NC_000083.6	35241746	35253707	plus	12		
10090	Mus musculus	72935	0	live	Ddx41	2900024F02Rik, AA958953, ABS, AI324246	DEAD (Asp-Glu-Ala-Asp) box polypeptide 41	probable ATP-dependent RNA helicase DDX41|DEAD box protein 41|DEAD-box protein abstrakt	13 B1	13	NC_000079.6	55530410	55536658	minus	17		
10090	Mus musculus	192119	0	live	Dicer1	1110006F08Rik, D12Ertd7e, mKIAA0928	dicer 1, ribonuclease type III	endoribonuclease Dicer|Dicer1, Dcr-1 homolog|double-strand-specific ribonuclease mDCR-1	12 54.83 cM	12	NC_000078.6	104687740	104751968	minus	31		
10090	Mus musculus	23856	0	live	Dido1	6720461J16Rik, D130048F08Rik, DATF-1, DIO-1, Datf1, dido	death inducer-obliterator 1	death-inducer obliterator 1|death inducer-obliterator-2|death inducer-obliterator-3|death-associated transcription factor 1	2 H4	2	NC_000068.7	180657963	180710068	minus	20		
10090	Mus musculus	668253	0	live	Dleu2	1810047A16Rik, 4932411A06Rik, 7730401J12Rik, AI197277, AI788824, Alt1, Gm9069, Leu2	deleted in lymphocytic leukemia, 2		14 33.16 cM	14	NC_000080.6	61602836	61682373	minus	7		
10090	Mus musculus	239133	0	live	Dleu7	BC038059	deleted in lymphocytic leukemia, 7	leukemia-associated protein 7 homolog|deleted in lymphocytic leukemia 7 homolog	14 D1	14	NC_000080.6	62276229	62292979	minus	2		
